X,Y,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
2496063.403,2411272.721,49117,T20170004362,ABS to receive accident,Finished,2017/03/03 00:00:00+00,1899/12/30 13:30:00+00,No,Struck Pedestrian,Friday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,No,Day,No,Not at intersection,Fatal accident,60 km/hr,No,315002,144.9552817,-37.7994966,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496063.403,2411272.721,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2495882.955,2409324.48,49328,T20170006606,ABS to receive accident,Finished,2017/02/16 00:00:00+00,1899/12/30 18:20:00+00,Yes,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Yes,Day,Yes,T intersection,Other injury accident,40 km/hr,No,29415,144.9533011,-37.81706722,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495882.955,2409324.48,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Local Road,Arterial Other",Undivided,Undivided,Metro
2496242.303,2409699.743,49352,T20190002521,ABS to receive accident,Finished,2019/02/08 00:00:00+00,1899/12/30 21:25:00+00,Yes,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,40 km/hr,No,205,144.9572761,-37.81368236,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496242.303,2409699.743,3,1,0,0,1,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2497468.748,2408336.386,49373,T20170006975,ABS to receive accident,Finished,2017/04/07 00:00:00+00,1899/12/30 11:45:00+00,No,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,T intersection,Serious injury accident,60 km/hr,No,317879,144.9712189,-37.8260063,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497468.748,2408336.386,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Divided,Metro
2495946.114,2411258.339,49566,T20170008052,ABS to receive accident,Finished,2017/02/28 00:00:00+00,1899/12/30 10:30:00+00,No,Struck Pedestrian,Tuesday,PED STRUCK WALKING TO/FROM OR BOARDING/ALIGHTING VEHICLE.,Not known,Unk.,No,Multiple intersection,Other injury accident,40 km/hr,No,358613,144.9539563,-37.79965682,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495946.114,2411258.339,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2497053.958,2409502.493,49865,T20170011638,ABS to receive accident,Finished,2017/06/14 00:00:00+00,1899/12/30 09:07:00+00,No,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,29427,144.9665122,-37.81552353,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497053.958,2409502.493,2,2,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496191.837,2408480.348,50018,T20170013203,ABS to receive accident,Finished,2017/07/06 00:00:00+00,1899/12/30 19:04:00+00,Yes,Struck Pedestrian,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,30km/hr,No,319197,144.9567663,-37.82468993,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496191.837,2408480.348,3,2,0,2,0,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,1,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
2496264.111,2411272.716,50107,T20170014469,ABS to receive accident,Finished,2017/07/26 00:00:00+00,1899/12/30 12:05:00+00,No,Struck Pedestrian,Wednesday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,Not known,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,131921,144.9577681,-37.79956211,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496264.111,2411272.716,3,1,0,1,0,2,2,1,0,0,1,2,0,0,0,0,1,0,0,1,Not Alcohol Related,0,1,1,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Divided,Metro
2495902.333,2409271.421,50138,T20190003022,ABS to receive accident,Finished,2019/02/16 00:00:00+00,1899/12/30 19:55:00+00,Yes,Struck Pedestrian,Saturday,PED STRUCK WALKING TO/FROM OR BOARDING/ALIGHTING VEHICLE.,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,40 km/hr,No,343820,144.9534335,-37.8175828,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495902.333,2409271.421,3,1,0,0,1,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
2496423.599,2412917.26,50242,T20190004771,ABS to receive accident,Finished,2019/03/13 00:00:00+00,1899/12/30 11:05:00+00,No,Struck Pedestrian,Wednesday,PED STRUCK WALKING TO/FROM OR BOARDING/ALIGHTING VEHICLE.,No,Day,Yes,T intersection,Serious injury accident,60 km/hr,No,45642,144.9593977,-37.78472296,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496423.599,2412917.26,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Undivided,Divided",Metro
2496614.14,2410587.256,50265,T20160018273,ABS to receive accident,Finished,2016/08/21 00:00:00+00,1899/12/30 00:15:00+00,Yes,Struck Pedestrian,Sunday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,Yes,Dark Street lights on,No,T intersection,Other injury accident,60 km/hr,No,308069,144.9615501,-37.80571727,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496614.14,2410587.256,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Undivided,Divided",Metro
2496815.5,2408842.246,50348,T20190010543,ABS to receive accident,Finished,2019/06/05 00:00:00+00,1899/12/30 14:30:00+00,No,Struck Pedestrian,Wednesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,T intersection,Other injury accident,40 km/hr,No,66214,144.9638643,-37.82146804,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496815.5,2408842.246,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496577.694,2409452.187,50507,T20190005337,ABS to receive accident,Finished,2019/03/20 00:00:00+00,1899/12/30 21:02:00+00,Yes,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,40 km/hr,No,36888,144.9611483,-37.81595536,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496577.694,2409452.187,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Undivided,Divided",Metro
2497135.541,2410428.771,50548,T20190003847,ABS to receive accident,Finished,2019/02/15 00:00:00+00,1899/12/30 15:25:00+00,No,Struck Pedestrian,Friday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,No,Day,No,Not at intersection,Other injury accident,60 km/hr,No,342749,144.9674715,-37.80712194,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497135.541,2410428.771,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Divided,Metro
2495478.623,2410610.322,50957,T20160020364,ABS to receive accident,Finished,2016/09/18 00:00:00+00,1899/12/30 09:30:00+00,Yes,Struck Pedestrian,Sunday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Serious injury accident,60 km/hr,No,29377,144.9486553,-37.80550462,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495478.623,2410610.322,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,Divided,Metro
2495723.877,2409760.042,51213,T20160021043,ABS to receive accident,Finished,2016/09/26 00:00:00+00,1899/12/30 22:00:00+00,Yes,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,40 km/hr,No,65851,144.9514754,-37.81326202,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495723.877,2409760.042,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Undivided,Divided",Metro
2496400.547,2408249.238,51404,T20190010230,ABS to receive accident,Finished,2019/05/31 00:00:00+00,1899/12/30 19:30:00+00,Yes,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Unknown,Other injury accident,40 km/hr,No,36872,144.9592184,-37.82669868,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496400.547,2408249.238,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Local Road,Arterial Other",Divided,"Undivided,Divided",Metro
2495805.514,2410196.062,51488,T20190010691,ABS to receive accident,Finished,2019/06/07 00:00:00+00,1899/12/30 06:30:00+00,No,Struck Pedestrian,Friday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,No,Cross intersection,Other injury accident,40 km/hr,No,36826,144.9523281,-37.80920476,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495805.514,2410196.062,3,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,"Undivided,Divided",Metro
2495963.112,2409105.004,51749,T20160023392,ABS to receive accident,Finished,2016/01/23 00:00:00+00,1899/12/30 15:00:00+00,Yes,Struck Pedestrian,Saturday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,Cross intersection,Other injury accident,50 km/hr,No,29416,144.9541387,-37.81906788,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495963.112,2409105.004,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0,1,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
2496261.049,2410550.291,51786,T20160023515,ABS to receive accident,Finished,2016/10/29 00:00:00+00,1899/12/30 18:45:00+00,Yes,Struck Pedestrian,Saturday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,310030,144.9575441,-37.80601538,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496261.049,2410550.291,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
2497164.224,2411362.842,51853,T20190011063,ABS to receive accident,Finished,2019/06/13 00:00:00+00,1899/12/30 19:05:00+00,Yes,Struck Pedestrian,Thursday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,40 km/hr,No,347476,144.9677986,-37.79874082,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497164.224,2411362.842,3,1,0,0,1,2,1,2,0,0,1,2,0,0,0,0,0,1,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,Divided,Metro
2496135.144,2410567.652,51979,T20190012025,ABS to receive accident,Finished,2019/06/28 00:00:00+00,1899/12/30 12:00:00+00,No,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Fatal accident,50 km/hr,No,346677,144.9559128,-37.80591936,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496135.144,2410567.652,2,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,Not Alcohol Related,0,1,1,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,"Undivided,Divided",Metro
2497488.203,2409663.067,52004,T20190012344,ABS to receive accident,Finished,2019/06/09 00:00:00+00,1899/12/30 21:40:00+00,No,Struck Pedestrian,,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,No,Cross intersection,Other injury accident,40 km/hr,No,36990,144.9714449,-37.81401793,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497488.203,2409663.067,2,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Divided,Undivided",Metro
2498478.117,2408579.55,52078,T20160025153,ABS to receive accident,Finished,2016/11/21 00:00:00+00,1899/12/30 19:00:00+00,Yes,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,141231,144.982681,-37.82387387,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2498478.117,2408579.55,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Divided,Metro
2496247.339,2409685.586,52146,T20160025839,ABS to receive accident,Finished,2016/11/30 00:00:00+00,1899/12/30 11:40:00+00,No,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Serious injury accident,40 km/hr,No,85801,144.9573127,-37.81377964,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496247.339,2409685.586,3,2,0,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,2,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496339.972,2408988.907,52304,T20160027763,ABS to receive accident,Finished,2016/12/25 00:00:00+00,1899/12/30 10:25:00+00,No,Struck Pedestrian,Sunday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Serious injury accident,40 km/hr,No,304680,144.9583942,-37.82007664,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496339.972,2408988.907,2,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496596.673,2409829.329,52346,T20170000429,ABS to receive accident,Finished,2017/01/09 00:00:00+00,1899/12/30 02:50:00+00,Yes,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Yes,Dark Street lights on,Yes,Not at intersection,Serious injury accident,40 km/hr,No,315497,144.9642132,-37.81168417,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496596.673,2409829.329,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,Divided,Metro
2497546.801,2410178.4,52661,T20170004738,ABS to receive accident,Finished,2017/03/08 00:00:00+00,1899/12/30 17:15:00+00,No,Struck Pedestrian,Wednesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,36985,144.9720831,-37.80933798,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497546.801,2410178.4,2,1,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Divided,Undivided",Metro
2497150.334,2409237.675,52665,T20170004868,ABS to receive accident,Finished,2017/03/10 00:00:00+00,1899/12/30 12:59:00+00,No,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Other injury accident,40 km/hr,No,1379,144.9676311,-37.81787364,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497150.334,2409237.675,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2497884.318,2408672.729,52677,T20170005009,ABS to receive accident,Finished,2017/03/12 00:00:00+00,1899/12/30 10:57:00+00,No,Struck Pedestrian,Sunday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,134873,144.9759869,-37.82297876,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497884.318,2408672.729,3,1,0,0,1,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,Arterial Highway,Divided,Divided,Metro
2497165.788,2409667.93,52742,T20190012135,ABS to receive accident,Finished,2019/06/30 00:00:00+00,1899/12/30 12:29:00+00,No,Struck Pedestrian,Sunday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,Yes,Not at intersection,Other injury accident,40 km/hr,No,346675,144.9677993,-37.81397672,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497165.788,2409667.93,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496311.27,2408153.611,52919,T20170007279,ABS to receive accident,Finished,2017/04/10 00:00:00+00,1899/12/30 23:30:00+00,Yes,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,60 km/hr,No,36875,144.9580721,-37.82759452,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496311.27,2408153.611,5,1,0,1,0,4,3,2,0,2,2,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,2,0,1,0,1,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
2497159.578,2412024.468,52981,T20170007890,ABS to receive accident,Finished,2017/04/20 00:00:00+00,1899/12/30 14:10:00+00,No,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,322057,144.9677846,-37.79279428,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497159.578,2412024.468,3,2,0,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
2497112.042,2410018.67,53014,T20170008217,ABS to receive accident,Finished,2017/04/24 00:00:00+00,1899/12/30 11:30:00+00,No,Struck Pedestrian,Sunday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Yes,Unk.,No,Cross intersection,Other injury accident,40 km/hr,No,236,144.9672119,-37.81085075,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497112.042,2410018.67,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,Divided,Metro
2496115.998,2410570.292,53182,T20170010568,ABS to receive accident,Finished,2017/05/30 00:00:00+00,1899/12/30 13:37:00+00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Serious injury accident,60 km/hr,No,29385,144.9558396,-37.80582748,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496115.998,2410570.292,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Divided,Undivided",Metro
2497287.563,2410208.114,53237,T20170011169,ABS to receive accident,Finished,2017/06/07 00:00:00+00,1899/12/30 18:22:00+00,Yes,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,40 km/hr,No,35365,144.9692324,-37.80915372,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497287.563,2410208.114,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Divided,Undivided",Metro
2495782.412,2411681.907,53407,T20190007047,ABS to receive accident,Finished,2019/04/13 00:00:00+00,1899/12/30 17:44:00+00,Yes,Struck Pedestrian,Saturday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,40 km/hr,No,344545,144.9521174,-37.79586214,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495782.412,2411681.907,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
